시군구,단지명,전용면적(㎡),계약년월,계약일,계약날짜,층,건축나이,거래건수,기준금리,법정동코드,지하철역수,거래금액(만원)
광주광역시 광산구 신창동,중흥1,59.94,202307,15,2023-07-15,1,28,38,3.5,2920011800,0,13000
광주광역시 광산구 신창동,중흥1,59.94,202307,18,2023-07-18,3,28,38,3.5,2920011800,0,13000
광주광역시 광산구 신촌동,대주파크빌,84.9181,202307,5,2023-07-05,4,19,2,3.5,2920010400,1,16000
광주광역시 광산구 신촌동,중도다이아빌,57.5562,202307,16,2023-07-16,2,20,2,3.5,2920010400,1,8500
광주광역시 광산구 쌍암동,쌍암중흥에스-클래스리버시티,76.9179,202307,6,2023-07-06,10,6,15,3.5,2920011600,0,41000
광주광역시 광산구 쌍암동,쌍암중흥에스-클래스리버시티,76.9179,202307,22,2023-07-22,11,6,15,3.5,2920011600,0,43500
광주광역시 광산구 쌍암동,에이엠시티센트럴파크,40.9226,202307,4,2023-07-04,13,8,15,3.5,2920011600,0,16000
광주광역시 광산구 쌍암동,에이엠시티센트럴파크,40.9226,202307,6,2023-07-06,9,8,15,3.5,2920011600,0,11700
광주광역시 광산구 쌍암동,에이엠시티센트럴파크,40.9226,202307,12,2023-07-12,15,8,15,3.5,2920011600,0,16000
광주광역시 광산구 쌍암동,첨단센트럴파크2차,47.44,202307,5,2023-07-05,11,5,15,3.5,2920011600,0,17000
광주광역시 광산구 쌍암동,첨단센트럴파크2차,41.83,202307,24,2023-07-24,7,5,15,3.5,2920011600,0,14000
광주광역시 광산구 쌍암동,한양에드가301동,26.36,202307,19,2023-07-19,4,10,15,3.5,2920011600,0,4950
광주광역시 광산구 쌍암동,힐스테이트리버파크,84.94,202307,4,2023-07-04,1,4,15,3.5,2920011600,0,58000
광주광역시 광산구 쌍암동,힐스테이트리버파크,74.79,202307,6,2023-07-06,35,4,15,3.5,2920011600,0,56700
광주광역시 광산구 쌍암동,힐스테이트리버파크,84.95,202307,7,2023-07-07,18,4,15,3.5,2920011600,0,68800
광주광역시 광산구 쌍암동,힐스테이트리버파크,84.97,202307,8,2023-07-08,6,4,15,3.5,2920011600,0,61000
광주광역시 광산구 쌍암동,힐스테이트리버파크,74.79,202307,21,2023-07-21,27,4,15,3.5,2920011600,0,55000
광주광역시 광산구 쌍암동,힐스테이트리버파크,84.95,202307,26,2023-07-26,3,4,15,3.5,2920011600,0,59800
광주광역시 광산구 쌍암동,힐스테이트리버파크,84.95,202307,31,2023-07-31,10,4,15,3.5,2920011600,0,63200
광주광역시 광산구 우산동,대광로제비앙,84.8724,202307,1,2023-07-01,7,16,35,3.5,2920010900,0,35000
광주광역시 광산구 우산동,동산아파트,59.61,202307,7,2023-07-07,7,32,35,3.5,2920010900,0,11400
광주광역시 광산구 우산동,동산아파트,59.61,202307,21,2023-07-21,3,32,35,3.5,2920010900,0,12900
광주광역시 광산구 우산동,동산아파트,59.61,202307,22,2023-07-22,12,32,35,3.5,2920010900,0,13600
광주광역시 광산구 우산동,리버힐,49.86,202307,4,2023-07-04,10,31,35,3.5,2920010900,0,11900
광주광역시 광산구 우산동,무진로진아리채리버뷰,84.9945,202307,15,2023-07-15,17,1,35,3.5,2920010900,0,45200
광주광역시 광산구 우산동,무진로진아리채리버뷰,84.9945,202307,15,2023-07-15,17,1,35,3.5,2920010900,0,45200
광주광역시 광산구 우산동,세계수영선수촌 중흥에스-클래스 센트럴,59.9323,202307,2,2023-07-02,4,3,35,3.5,2920010900,0,30000
광주광역시 광산구 우산동,세계수영선수촌 중흥에스-클래스 센트럴,75.9493,202307,9,2023-07-09,11,3,35,3.5,2920010900,0,37300
광주광역시 광산구 우산동,세계수영선수촌 중흥에스-클래스 센트럴,59.9323,202307,18,2023-07-18,7,3,35,3.5,2920010900,0,30000
광주광역시 광산구 우산동,세계수영선수촌 중흥에스-클래스 센트럴,75.9493,202307,26,2023-07-26,15,3,35,3.5,2920010900,0,38000
광주광역시 광산구 우산동,세계수영선수촌 중흥에스-클래스 센트럴,84.9276,202307,27,2023-07-27,14,3,35,3.5,2920010900,0,43000
광주광역시 광산구 우산동,송광1,59.94,202307,16,2023-07-16,3,29,35,3.5,2920010900,0,7500
광주광역시 광산구 우산동,송광1,59.94,202307,31,2023-07-31,9,29,35,3.5,2920010900,0,8000
광주광역시 광산구 우산동,쌍용더플래티넘광산,84.9784,202307,3,2023-07-03,15,2,35,3.5,2920010900,0,55000
광주광역시 광산구 우산동,어등하이빌,59.67,202307,14,2023-07-14,3,31,35,3.5,2920010900,0,13000
광주광역시 광산구 우산동,어등하이빌,59.67,202307,28,2023-07-28,13,31,35,3.5,2920010900,0,13900
광주광역시 광산구 우산동,에드가리움,49.6349,202307,18,2023-07-18,6,6,35,3.5,2920010900,0,12000
광주광역시 광산구 우산동,우산동동부센트레빌,84.4942,202307,9,2023-07-09,13,4,35,3.5,2920010900,0,34400
광주광역시 광산구 우산동,우산동동부센트레빌,84.922,202307,18,2023-07-18,14,4,35,3.5,2920010900,0,35500
광주광역시 광산구 우산동,우산동중흥s-클래스리버티,84.9543,202307,8,2023-07-08,13,8,35,3.5,2920010900,0,39500
광주광역시 광산구 우산동,우산동중흥s-클래스리버티,84.9543,202307,11,2023-07-11,4,8,35,3.5,2920010900,0,36900
광주광역시 광산구 우산동,우산동중흥s-클래스리버티,84.9543,202307,11,2023-07-11,9,8,35,3.5,2920010900,0,39000
광주광역시 광산구 우산동,우산동중흥s-클래스리버티,84.9543,202307,11,2023-07-11,11,8,35,3.5,2920010900,0,38300
광주광역시 광산구 우산동,우산동중흥s-클래스리버티,84.9543,202307,17,2023-07-17,7,8,35,3.5,2920010900,0,37000
광주광역시 광산구 우산동,우산동중흥s-클래스리버티,84.9543,202307,21,2023-07-21,12,8,35,3.5,2920010900,0,38500
광주광역시 광산구 우산동,우산동중흥s-클래스리버티,74.9629,202307,22,2023-07-22,10,8,35,3.5,2920010900,0,35000
광주광역시 광산구 우산동,우산동중흥s-클래스리버티,84.9543,202307,31,2023-07-31,4,8,35,3.5,2920010900,0,36500
광주광역시 광산구 우산동,제일파크맨션,75.18,202307,25,2023-07-25,3,31,35,3.5,2920010900,0,15000
광주광역시 광산구 우산동,하남우미,49.92,202307,20,2023-07-20,3,31,35,3.5,2920010900,0,9700
광주광역시 광산구 우산동,하남주공(2단지),44.52,202307,8,2023-07-08,10,32,35,3.5,2920010900,0,9050
광주광역시 광산구 우산동,하남주공(2단지),44.94,202307,10,2023-07-10,2,32,35,3.5,2920010900,0,7500
광주광역시 광산구 우산동,하남주공(2단지),38.64,202307,25,2023-07-25,11,32,35,3.5,2920010900,0,7250
광주광역시 광산구 우산동,하남주공(2단지),38.64,202307,28,2023-07-28,12,32,35,3.5,2920010900,0,7700
광주광역시 광산구 우산동,하남주공(2단지),44.94,202307,29,2023-07-29,11,32,35,3.5,2920010900,0,8500
광주광역시 광산구 운남동,남양,76.14,202307,31,2023-07-31,12,25,31,3.5,2920012000,0,21500
광주광역시 광산구 운남동,삼성,59.91,202307,4,2023-07-04,21,27,31,3.5,2920012000,0,14300
광주광역시 광산구 운남동,삼성,59.91,202307,11,2023-07-11,19,27,31,3.5,2920012000,0,15500
광주광역시 광산구 운남동,삼성,70.97,202307,11,2023-07-11,22,27,31,3.5,2920012000,0,17100
광주광역시 광산구 운남동,삼성,70.97,202307,13,2023-07-13,5,27,31,3.5,2920012000,0,17000
광주광역시 광산구 운남동,삼성,70.97,202307,15,2023-07-15,13,27,31,3.5,2920012000,0,16600
광주광역시 광산구 운남동,삼성,70.97,202307,15,2023-07-15,19,27,31,3.5,2920012000,0,18300
광주광역시 광산구 운남동,삼성,59.91,202307,15,2023-07-15,4,27,31,3.5,2920012000,0,14100
광주광역시 광산구 운남동,삼성,84.92,202307,23,2023-07-23,9,27,31,3.5,2920012000,0,20900
광주광역시 광산구 운남동,우방아이유쉘,59.7699,202307,2,2023-07-02,4,8,31,3.5,2920012000,0,28100
광주광역시 광산구 운남동,우방아이유쉘,59.7699,202307,2,2023-07-02,4,8,31,3.5,2920012000,0,28100
광주광역시 광산구 운남동,우방아이유쉘,59.7699,202307,10,2023-07-10,2,8,31,3.5,2920012000,0,30500
광주광역시 광산구 운남동,우방아이유쉘,59.7699,202307,29,2023-07-29,8,8,31,3.5,2920012000,0,29150
광주광역시 광산구 운남동,운남주공3단지,59.76,202307,5,2023-07-05,8,27,31,3.5,2920012000,0,11600
광주광역시 광산구 운남동,운남주공3단지,59.76,202307,5,2023-07-05,8,27,31,3.5,2920012000,0,11600
광주광역시 광산구 운남동,운남주공3단지,59.76,202307,6,2023-07-06,17,27,31,3.5,2920012000,0,15500
광주광역시 광산구 운남동,운남주공3단지,37.67,202307,23,2023-07-23,7,27,31,3.5,2920012000,0,8700
광주광역시 광산구 운남동,운남주공5단지,84.77,202307,3,2023-07-03,4,26,31,3.5,2920012000,0,27000
광주광역시 광산구 운남동,운남주공5단지,84.77,202307,28,2023-07-28,18,26,31,3.5,2920012000,0,22000
광주광역시 광산구 운남동,운남주공7단지,49.83,202307,5,2023-07-05,15,22,31,3.5,2920012000,0,16350
광주광역시 광산구 운남동,운남주공7단지,49.97,202307,5,2023-07-05,2,22,31,3.5,2920012000,0,13200
광주광역시 광산구 운남동,운남주공7단지,49.83,202307,6,2023-07-06,14,22,31,3.5,2920012000,0,15900
광주광역시 광산구 운남동,운남주공7단지,39.99,202307,13,2023-07-13,14,22,31,3.5,2920012000,0,9000
광주광역시 광산구 운남동,운남주공7단지,39.99,202307,15,2023-07-15,9,22,31,3.5,2920012000,0,11700
광주광역시 광산구 운남동,운남주공7단지,49.83,202307,18,2023-07-18,17,22,31,3.5,2920012000,0,13000
광주광역시 광산구 운남동,운남주공7단지,49.83,202307,22,2023-07-22,8,22,31,3.5,2920012000,0,16500
광주광역시 광산구 운남동,운남주공7단지,59.29,202307,22,2023-07-22,1,22,31,3.5,2920012000,0,17600
광주광역시 광산구 운남동,운남주공8단지,59.41,202307,1,2023-07-01,11,23,31,3.5,2920012000,0,18700
광주광역시 광산구 운남동,운남주공8단지,59.41,202307,21,2023-07-21,15,23,31,3.5,2920012000,0,18000
광주광역시 광산구 운남동,운남주공8단지,59.41,202307,28,2023-07-28,14,23,31,3.5,2920012000,0,17575
광주광역시 광산구 운남동,운남진아리채리버힐즈,84.9895,202307,21,2023-07-21,13,3,31,3.5,2920012000,0,47500
광주광역시 광산구 월계동,무들에코클래스,19.9836,202307,5,2023-07-05,15,9,18,3.5,2920011500,0,5300
광주광역시 광산구 월계동,벽산,84.99,202307,22,2023-07-22,14,25,18,3.5,2920011500,0,29000
광주광역시 광산구 월계동,성원,93.18,202307,2,2023-07-02,3,26,18,3.5,2920011500,0,29000
광주광역시 광산구 월계동,쌍용,84.99,202307,20,2023-07-20,5,27,18,3.5,2920011500,0,34500
광주광역시 광산구 월계동,우미3,59.83,202307,13,2023-07-13,5,26,18,3.5,2920011500,0,17500
광주광역시 광산구 월계동,우미3,59.83,202307,27,2023-07-27,5,26,18,3.5,2920011500,0,18000
광주광역시 광산구 월계동,일신,92.205,202307,31,2023-07-31,1,28,18,3.5,2920011500,0,21000
광주광역시 광산구 월계동,첨단남양파크,59.82,202307,3,2023-07-03,5,27,18,3.5,2920011500,0,19300
광주광역시 광산구 월계동,첨단대우,99.9,202307,15,2023-07-15,12,26,18,3.5,2920011500,0,40000
광주광역시 광산구 월계동,첨단대우,89.04,202307,17,2023-07-17,12,26,18,3.5,2920011500,0,30500
광주광역시 광산구 월계동,첨단동부,126.645,202307,8,2023-07-08,5,26,18,3.5,2920011500,0,48000
광주광역시 광산구 월계동,첨단두산2,59.997,202307,25,2023-07-25,5,27,18,3.5,2920011500,0,19900
광주광역시 광산구 월계동,첨단라인1,60,202307,12,2023-07-12,3,28,18,3.5,2920011500,0,25200
광주광역시 광산구 월계동,첨단라인1,60,202307,25,2023-07-25,5,28,18,3.5,2920011500,0,25200
광주광역시 광산구 월계동,첨단라인2차,60,202307,5,2023-07-05,2,28,18,3.5,2920011500,0,24000
광주광역시 광산구 월계동,첨단라인6,76.5,202307,12,2023-07-12,3,26,18,3.5,2920011500,0,24300
광주광역시 광산구 월계동,첨단라인8,59.9,202307,1,2023-07-01,4,26,18,3.5,2920011500,0,20500
광주광역시 광산구 월계동,호반1차,59.95,202307,30,2023-07-30,4,28,18,3.5,2920011500,0,23000
광주광역시 광산구 월곡동,운남주공10단지,59.92,202307,8,2023-07-08,19,20,10,3.5,2920012800,0,21700
광주광역시 광산구 월곡동,운남주공10단지,59.92,202307,22,2023-07-22,12,20,10,3.5,2920012800,0,19700
광주광역시 광산구 월곡동,운남주공10단지,59.92,202307,22,2023-07-22,12,20,10,3.5,2920012800,0,20000
광주광역시 광산구 월곡동,운남주공9단지,84.75,202307,15,2023-07-15,4,20,10,3.5,2920012800,0,26900
광주광역시 광산구 월곡동,일신,84.51,202307,12,2023-07-12,12,31,10,3.5,2920012800,0,17500
광주광역시 광산구 월곡동,일신,84.51,202307,19,2023-07-19,8,31,10,3.5,2920012800,0,22000
광주광역시 광산구 월곡동,한성1차,47.54,202307,21,2023-07-21,2,35,10,3.5,2920012800,0,13100
광주광역시 광산구 월곡동,한성1차,49.32,202307,25,2023-07-25,3,35,10,3.5,2920012800,0,13600
광주광역시 광산구 월곡동,한성2차,49.98,202307,18,2023-07-18,11,32,10,3.5,2920012800,0,9000
광주광역시 광산구 월곡동,한성2차,59.04,202307,31,2023-07-31,4,32,10,3.5,2920012800,0,11160
광주광역시 광산구 장덕동,골드클래스,84.9606,202307,2,2023-07-02,24,10,30,3.5,2920012300,0,50000
광주광역시 광산구 장덕동,골드클래스,59.9817,202307,14,2023-07-14,18,10,30,3.5,2920012300,0,32000
광주광역시 광산구 장덕동,골드클래스,74.9851,202307,19,2023-07-19,8,10,30,3.5,2920012300,0,40000
광주광역시 광산구 장덕동,골드클래스,59.9817,202307,22,2023-07-22,2,10,30,3.5,2920012300,0,29000
광주광역시 광산구 장덕동,광주수완세영리첼,84.9871,202307,6,2023-07-06,14,9,30,3.5,2920012300,0,49300
광주광역시 광산구 장덕동,광주수완세영리첼,84.9871,202307,12,2023-07-12,6,9,30,3.5,2920012300,0,46500
광주광역시 광산구 장덕동,광주수완세영리첼,84.6782,202307,15,2023-07-15,2,9,30,3.5,2920012300,0,41500
광주광역시 광산구 장덕동,대주피오레1단지,84.9411,202307,14,2023-07-14,2,14,30,3.5,2920012300,0,47500
광주광역시 광산구 장덕동,부영애시앙1차,84.2801,202307,17,2023-07-17,16,15,30,3.5,2920012300,0,29500
광주광역시 광산구 장덕동,성덕마을대방노블랜드3차,156.5054,202307,6,2023-07-06,14,12,30,3.5,2920012300,0,98500
광주광역시 광산구 장덕동,성덕마을대방노블랜드3차,156.5054,202307,14,2023-07-14,3,12,30,3.5,2920012300,0,92000
광주광역시 광산구 장덕동,성덕마을대방노블랜드3차,156.5054,202307,22,2023-07-22,13,12,30,3.5,2920012300,0,104000
광주광역시 광산구 장덕동,성덕마을대방노블랜드5차,129.084,202307,7,2023-07-07,9,12,30,3.5,2920012300,0,84500
광주광역시 광산구 장덕동,수완GS자이,147.815,202307,23,2023-07-23,2,15,30,3.5,2920012300,0,86000
광주광역시 광산구 장덕동,수완루아채,84.2801,202307,1,2023-07-01,13,15,30,3.5,2920012300,0,32000
광주광역시 광산구 장덕동,수완루아채,84.2801,202307,4,2023-07-04,12,15,30,3.5,2920012300,0,30000
광주광역시 광산구 장덕동,수완루아채,84.2801,202307,4,2023-07-04,9,15,30,3.5,2920012300,0,35800
광주광역시 광산구 장덕동,수완루아채,84.2801,202307,5,2023-07-05,4,15,30,3.5,2920012300,0,34000
광주광역시 광산구 장덕동,수완루아채,84.2801,202307,7,2023-07-07,2,15,30,3.5,2920012300,0,34700
광주광역시 광산구 장덕동,수완루아채,84.2801,202307,8,2023-07-08,18,15,30,3.5,2920012300,0,34700
광주광역시 광산구 장덕동,수완루아채,84.2801,202307,8,2023-07-08,18,15,30,3.5,2920012300,0,34700
광주광역시 광산구 장덕동,수완루아채,84.2801,202307,24,2023-07-24,4,15,30,3.5,2920012300,0,36500
광주광역시 광산구 장덕동,수완루아채,84.2801,202307,25,2023-07-25,12,15,30,3.5,2920012300,0,34000
광주광역시 광산구 장덕동,수완지구호반베르디움2차,84.9462,202307,7,2023-07-07,3,10,30,3.5,2920012300,0,43200
광주광역시 광산구 장덕동,수완지구호반베르디움2차,84.9462,202307,19,2023-07-19,11,10,30,3.5,2920012300,0,49000
광주광역시 광산구 장덕동,수완지구호반베르디움2차,84.9462,202307,24,2023-07-24,2,10,30,3.5,2920012300,0,43100
광주광역시 광산구 장덕동,진흥더루벤스,84.967,202307,5,2023-07-05,23,14,30,3.5,2920012300,0,56900
광주광역시 광산구 장덕동,진흥더루벤스,84.967,202307,14,2023-07-14,2,14,30,3.5,2920012300,0,35000
광주광역시 광산구 장덕동,진흥더루벤스,84.967,202307,27,2023-07-27,11,14,30,3.5,2920012300,0,38300
광주광역시 광산구 장덕동,현진에버빌2단지,84.9568,202307,16,2023-07-16,7,14,30,3.5,2920012300,0,50000
광주광역시 광산구 하남동,부영사랑으로,84.8198,202307,4,2023-07-04,7,14,12,3.5,2920012500,0,27900
광주광역시 광산구 하남동,부영사랑으로,84.8198,202307,11,2023-07-11,15,14,12,3.5,2920012500,0,27750
광주광역시 광산구 하남동,부영사랑으로,84.8198,202307,14,2023-07-14,11,14,12,3.5,2920012500,0,26500
광주광역시 광산구 하남동,부영사랑으로,84.8198,202307,15,2023-07-15,17,14,12,3.5,2920012500,0,28800
광주광역시 광산구 하남동,부영사랑으로,84.8198,202307,17,2023-07-17,12,14,12,3.5,2920012500,0,28000
광주광역시 광산구 하남동,부영사랑으로,84.8198,202307,26,2023-07-26,1,14,12,3.5,2920012500,0,26700
광주광역시 광산구 하남동,부영사랑으로,84.8198,202307,28,2023-07-28,16,14,12,3.5,2920012500,0,30000
광주광역시 광산구 하남동,부영사랑으로,84.8198,202307,29,2023-07-29,15,14,12,3.5,2920012500,0,28400
광주광역시 광산구 하남동,하남3지구모아엘가,84.9817,202307,1,2023-07-01,12,5,12,3.5,2920012500,0,44800
광주광역시 광산구 하남동,하남3지구모아엘가,84.9966,202307,10,2023-07-10,17,5,12,3.5,2920012500,0,45400
광주광역시 광산구 하남동,하남3지구모아엘가,84.9966,202307,20,2023-07-20,10,5,12,3.5,2920012500,0,43000
광주광역시 광산구 하남동,하남3지구모아엘가,84.9966,202307,25,2023-07-25,21,5,12,3.5,2920012500,0,45400
광주광역시 광산구 흑석동,수완센트럴시티서희스타힐스,72.9919,202307,24,2023-07-24,11,2,6,3.5,2920012400,0,35000
광주광역시 광산구 흑석동,수완이지더원,59.8832,202307,1,2023-07-01,4,11,6,3.5,2920012400,0,29000
광주광역시 광산구 흑석동,수완이지더원,59.8832,202307,1,2023-07-01,14,11,6,3.5,2920012400,0,31000
광주광역시 광산구 흑석동,수완이지더원,59.8832,202307,5,2023-07-05,13,11,6,3.5,2920012400,0,32000
광주광역시 광산구 흑석동,수완이지더원,59.8832,202307,18,2023-07-18,4,11,6,3.5,2920012400,0,30000
광주광역시 광산구 흑석동,중흥에스-클래스2단지,84.4012,202307,6,2023-07-06,10,15,6,3.5,2920012400,0,40000
광주광역시 남구 노대동,남양휴튼,121.2466,202307,18,2023-07-18,7,14,3,3.5,2915510700,0,67500
광주광역시 남구 노대동,송화마을휴먼시아5단지,84.64,202307,20,2023-07-20,11,16,3,3.5,2915510700,0,27000
광주광역시 남구 노대동,송화마을휴먼시아5단지,84.93,202307,30,2023-07-30,6,16,3,3.5,2915510700,0,28800
광주광역시 남구 방림동,광명그린,59.98,202307,24,2023-07-24,5,35,8,3.5,2915511400,0,10400
광주광역시 남구 방림동,라인효친2,84.96,202307,24,2023-07-24,4,34,8,3.5,2915511400,0,18500
광주광역시 남구 방림동,모아,83.91,202307,26,2023-07-26,15,34,8,3.5,2915511400,0,18500
광주광역시 남구 방림동,무등산센트럴파크,51.85,202307,4,2023-07-04,11,14,8,3.5,2915511400,0,25000
광주광역시 남구 방림동,무등산센트럴파크,59.9,202307,6,2023-07-06,13,14,8,3.5,2915511400,0,32000
광주광역시 남구 방림동,무등산센트럴파크,84.82,202307,26,2023-07-26,16,14,8,3.5,2915511400,0,38900
광주광역시 남구 방림동,봉선중길한국아델리움5차아파트,61.5023,202307,6,2023-07-06,6,0,8,3.5,2915511400,0,27000
광주광역시 남구 방림동,삼일,78.18,202307,23,2023-07-23,1,43,8,3.5,2915511400,0,33000
광주광역시 남구 백운동,대주,84.97,202307,1,2023-07-01,2,34,13,3.5,2915510500,0,20050
광주광역시 남구 백운동,대흥백운스카이,59.94,202307,25,2023-07-25,1,28,13,3.5,2915510500,0,10500
광주광역시 남구 백운동,대흥백운스카이2,84.99,202307,11,2023-07-11,7,27,13,3.5,2915510500,0,18400
광주광역시 남구 백운동,대흥사직스카이,128.96,202307,7,2023-07-07,5,32,13,3.5,2915510500,0,22800
광주광역시 남구 백운동,대흥양림스카이,59.04,202307,2,2023-07-02,7,35,13,3.5,2915510500,0,12000
광주광역시 남구 백운동,대흥양림스카이,59.04,202307,21,2023-07-21,8,35,13,3.5,2915510500,0,11700
광주광역시 남구 백운동,루엔시티,115.75,202307,26,2023-07-26,1,12,13,3.5,2915510500,0,41500
광주광역시 남구 백운동,벽산,59.93,202307,26,2023-07-26,4,25,13,3.5,2915510500,0,14800
광주광역시 남구 백운동,현대(46-1),84.42,202307,5,2023-07-05,9,34,13,3.5,2915510500,0,21150
광주광역시 남구 백운동,힐스테이트백운,84.977,202307,12,2023-07-12,18,7,13,3.5,2915510500,0,55000
광주광역시 남구 백운동,힐스테이트백운,84.9959,202307,13,2023-07-13,12,7,13,3.5,2915510500,0,51000
광주광역시 남구 백운동,힐스테이트백운,84.9959,202307,19,2023-07-19,18,7,13,3.5,2915510500,0,51500
광주광역시 남구 백운동,힐스테이트백운,84.9959,202307,24,2023-07-24,15,7,13,3.5,2915510500,0,48000
광주광역시 남구 봉선동,금호2,84.96,202307,8,2023-07-08,7,28,39,3.5,2915511500,0,50800
광주광역시 남구 봉선동,금호2,84.96,202307,9,2023-07-09,5,28,39,3.5,2915511500,0,50000
광주광역시 남구 봉선동,금호2,84.83,202307,27,2023-07-27,3,28,39,3.5,2915511500,0,47500
광주광역시 남구 봉선동,금호타운1,84.52,202307,17,2023-07-17,15,30,39,3.5,2915511500,0,40500
