시군구,번지,본번,부번,단지명,단지명길이,전용면적(㎡),계약년월,계약년,계약월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202101,2021,1,4,"26,000",7,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202102,2021,2,26,"27,200",7,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202103,2021,3,4,"28,200",14,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202103,2021,3,12,"27,500",4,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202103,2021,3,25,"29,700",8,2003,화개중앙로87번길 16-3,20210527.0,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202103,2021,3,29,"26,500",1,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202104,2021,4,16,"29,500",12,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202101,2021,1,2,"41,000",1,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202101,2021,1,13,"47,000",5,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202102,2021,2,3,"47,900",13,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202102,2021,2,9,"48,000",9,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202102,2021,2,15,"47,100",7,2017,화개중앙로87번길 15,20210423.0,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202102,2021,2,24,"43,500",15,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202102,2021,2,27,"48,800",12,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202103,2021,3,13,"49,000",17,2017,화개중앙로87번길 15,20210520.0,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202103,2021,3,16,"48,450",18,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202103,2021,3,26,"48,000",11,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202103,2021,3,26,"48,500",17,2017,화개중앙로87번길 15,20210423.0,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202002,2020,2,8,"27,000",4,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202002,2020,2,18,"26,000",5,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202004,2020,4,15,"27,900",8,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202006,2020,6,26,"28,000",7,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202008,2020,8,6,"26,700",5,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202009,2020,9,9,"26,000",13,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202009,2020,9,24,"28,800",13,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202010,2020,10,13,"25,500",8,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202010,2020,10,24,"28,500",14,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202011,2020,11,24,"28,700",10,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202012,2020,12,8,"26,150",9,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202012,2020,12,19,"27,950",9,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202012,2020,12,20,"26,200",4,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202012,2020,12,21,"27,000",7,2003,화개중앙로87번길 16-3,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,202012,2020,12,31,"28,450",9,2003,화개중앙로87번길 16-3,20210503.0,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202001,2020,1,11,"40,600",7,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202001,2020,1,13,"37,900",1,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202001,2020,1,14,"39,000",5,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202001,2020,1,15,"38,500",4,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202001,2020,1,30,"42,500",9,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202001,2020,1,30,"38,700",5,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202002,2020,2,8,"41,400",16,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202002,2020,2,11,"40,600",7,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202002,2020,2,24,"40,800",6,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202003,2020,3,4,"38,000",2,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202003,2020,3,5,"39,900",8,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202003,2020,3,14,"41,300",13,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202003,2020,3,19,"43,000",8,2017,화개중앙로87번길 15,20200401.0,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202003,2020,3,23,"38,900",5,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202003,2020,3,24,"40,500",12,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202003,2020,3,28,"37,900",1,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202004,2020,4,19,"37,250",3,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202004,2020,4,25,"41,500",11,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202005,2020,5,1,"49,800",10,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202005,2020,5,28,"40,000",13,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202006,2020,6,8,"38,000",3,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202006,2020,6,17,"41,500",15,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202006,2020,6,22,"41,300",17,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202006,2020,6,25,"40,500",18,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202007,2020,7,15,"41,500",17,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202007,2020,7,18,"41,800",9,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202008,2020,8,1,"40,800",14,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202008,2020,8,5,"40,800",9,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202008,2020,8,10,"41,670",15,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202008,2020,8,13,"41,750",17,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202008,2020,8,18,"39,500",11,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202008,2020,8,18,"41,300",13,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202008,2020,8,21,"42,000",16,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202008,2020,8,25,"41,550",7,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202008,2020,8,25,"40,200",7,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202008,2020,8,29,"37,700",1,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202009,2020,9,10,"39,200",3,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202009,2020,9,12,"42,000",12,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202009,2020,9,15,"41,800",12,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202009,2020,9,15,"40,900",8,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202009,2020,9,22,"40,000",5,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202009,2020,9,25,"40,800",13,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202009,2020,9,26,"41,500",17,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202009,2020,9,26,"41,000",17,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202009,2020,9,27,"41,500",12,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202009,2020,9,29,"40,500",13,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202009,2020,9,29,"38,600",2,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202010,2020,10,5,"41,400",9,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202010,2020,10,16,"40,000",6,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202010,2020,10,19,"39,100",10,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202010,2020,10,19,"40,600",15,2017,화개중앙로87번길 15,20210224.0,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202010,2020,10,26,"35,000",3,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202010,2020,10,27,"39,000",9,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202010,2020,10,29,"40,700",11,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202010,2020,10,31,"42,900",18,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202011,2020,11,4,"41,500",12,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,5,"42,800",14,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202011,2020,11,7,"41,500",8,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202011,2020,11,7,"39,900",7,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,7,"38,800",3,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,7,"41,000",6,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,7,"41,600",14,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,8,"42,500",8,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202011,2020,11,11,"41,500",17,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,12,"41,400",7,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,14,"40,000",3,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202011,2020,11,14,"42,100",10,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202011,2020,11,15,"42,000",6,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,16,"40,800",2,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,17,"41,400",2,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202011,2020,11,17,"41,800",8,2017,화개중앙로87번길 15,20201216.0,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,18,"43,000",12,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,18,"40,500",3,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,18,"51,000",16,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,20,"43,000",15,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202011,2020,11,20,"42,500",6,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202011,2020,11,21,"39,500",4,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202011,2020,11,21,"42,150",8,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202011,2020,11,25,"42,800",10,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,28,"46,000",15,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,28,"42,900",11,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,30,"47,000",16,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202011,2020,11,30,"40,000",1,2017,화개중앙로87번길 15,20210416.0,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202012,2020,12,5,"46,700",7,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202012,2020,12,8,"40,000",3,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202012,2020,12,11,"40,800",1,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202012,2020,12,12,"40,000",1,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202012,2020,12,15,"48,800",10,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202012,2020,12,16,"41,800",8,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,202012,2020,12,17,"45,000",12,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,202012,2020,12,17,"40,000",8,2017,화개중앙로87번길 15,,-,-
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,201903,2019,3,5,"25,000",10,2003,화개중앙로87번길 16-3,,,
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,201904,2019,4,23,"26,000",9,2003,화개중앙로87번길 16-3,,,
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,201905,2019,5,16,"26,000",13,2003,화개중앙로87번길 16-3,,,
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,201905,2019,5,24,"25,000",14,2003,화개중앙로87번길 16-3,,,
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,201906,2019,6,20,"27,000",6,2003,화개중앙로87번길 16-3,,,
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,201906,2019,6,21,"24,600",6,2003,화개중앙로87번길 16-3,,,
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,201910,2019,10,6,"27,300",3,2003,화개중앙로87번길 16-3,,,
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,201910,2019,10,20,"26,900",6,2003,화개중앙로87번길 16-3,,,
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,201910,2019,10,23,"24,000",1,2003,화개중앙로87번길 16-3,,,
광주광역시 서구 매월동,1077,1077,0,EG스위트밸리,7,84.439,201912,2019,12,24,"26,000",13,2003,화개중앙로87번길 16-3,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201901,2019,1,7,"40,000",17,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201901,2019,1,25,"40,000",3,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201903,2019,3,1,"41,200",4,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201903,2019,3,8,"40,500",6,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201903,2019,3,11,"40,000",18,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201903,2019,3,18,"43,000",5,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,201904,2019,4,26,"43,300",14,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,201904,2019,4,29,"40,000",6,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201906,2019,6,15,"43,000",14,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201906,2019,6,22,"42,200",8,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201907,2019,7,1,"41,000",11,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7741,201907,2019,7,20,"42,000",8,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201908,2019,8,16,"43,000",12,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201908,2019,8,24,"40,300",5,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201908,2019,8,30,"38,400",2,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201909,2019,9,7,"41,500",7,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201909,2019,9,24,"38,300",1,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201909,2019,9,28,"41,000",13,2017,화개중앙로87번길 15,,,
광주광역시 서구 매월동,1110,1110,0,매월동아델리움로제비앙,11,84.7681,201910,2019,10,8,"43,850",17,2017,화개중앙로87번길 15,,,
